datetime,open,high,low,close
2012-12-03 22:00:00,132.244,132.292,131.538,131.815
2012-12-04 22:00:00,131.816,132.731,131.658,132.607
2012-12-05 22:00:00,132.605,132.886,132.035,132.170
2012-12-06 22:00:00,132.174,132.585,131.666,132.255
2012-12-09 22:00:00,132.360,132.436,131.657,132.337
2012-12-10 22:00:00,132.355,133.054,132.313,132.981
2012-12-11 22:00:00,132.978,134.600,132.878,134.211
2012-12-12 22:00:00,134.210,135.059,134.112,134.682
2012-12-13 22:00:00,134.681,135.382,134.286,135.017
2012-12-16 22:00:00,136.149,136.190,135.431,135.837
2012-12-17 22:00:00,135.839,136.914,135.803,136.872
2012-12-18 22:00:00,136.873,137.835,136.289,136.622
2012-12-19 22:00:00,136.623,137.512,136.202,137.255
2012-12-20 22:00:00,137.256,137.372,135.865,136.189
2012-12-23 22:00:00,136.321,136.924,136.221,136.744
2012-12-25 22:00:00,137.519,138.203,137.395,137.910
2012-12-26 22:00:00,137.910,139.150,137.887,138.910
2012-12-27 22:00:00,138.896,139.493,138.177,138.669
2012-12-30 22:00:00,138.720,140.934,138.657,140.656
2012-12-31 22:00:00,140.917,141.115,140.705,141.085
2013-01-01 22:00:00,141.083,142.733,140.533,141.908
2013-01-02 22:00:00,141.907,141.945,140.158,140.602
2013-01-03 22:00:00,140.601,141.787,140.450,141.615
2013-01-06 22:00:00,141.998,142.003,140.486,141.023
2013-01-07 22:00:00,141.025,141.433,139.372,139.433
2013-01-08 22:00:00,139.429,141.084,139.415,140.976
2013-01-09 22:00:00,140.975,144.004,140.831,143.718
2013-01-10 22:00:00,143.720,144.372,142.991,143.814
2013-01-13 22:00:00,144.340,144.769,142.829,143.793
2013-01-14 22:00:00,143.791,144.146,141.637,142.629
2013-01-15 22:00:00,142.628,142.672,140.492,141.671
2013-01-16 22:00:00,141.670,144.217,140.834,143.883
2013-01-17 22:00:00,143.883,144.073,142.500,142.900
2013-01-20 22:00:00,142.906,143.006,141.736,142.212
2013-01-21 22:00:00,142.214,142.751,139.781,140.546
2013-01-22 22:00:00,140.545,140.817,139.240,140.123
2013-01-23 22:00:00,140.124,142.884,139.841,142.757
2013-01-24 22:00:00,142.755,144.225,142.454,143.566
2013-01-27 22:00:00,143.678,143.945,142.137,142.213
2013-01-28 22:00:00,142.208,143.102,141.861,142.982
2013-01-29 22:00:00,142.981,144.168,142.864,143.818
2013-01-30 22:00:00,143.810,145.533,143.411,145.457
2013-01-31 22:00:00,145.455,146.463,144.883,145.618
2013-02-03 22:00:00,145.763,146.587,144.828,145.037
2013-02-04 22:00:00,145.036,147.226,144.905,146.738
2013-02-05 22:00:00,146.737,147.224,145.933,146.460
2013-02-06 22:00:00,146.459,147.948,145.975,147.243
2013-02-07 22:00:00,147.245,147.252,145.043,146.465
2013-02-10 22:00:00,146.155,147.872,145.946,147.454
2013-02-11 22:00:00,147.455,147.732,145.268,146.141
2013-02-12 22:00:00,146.139,146.427,144.704,144.824
2013-02-13 22:00:00,144.825,145.347,143.551,143.902
2013-02-14 22:00:00,143.901,145.625,142.750,144.978
2013-02-17 22:00:00,145.339,145.830,144.995,145.238
2013-02-18 22:00:00,145.241,145.337,143.853,144.270
2013-02-19 22:00:00,144.271,144.705,142.415,142.746
2013-02-20 22:00:00,142.747,142.920,141.319,141.777
2013-02-21 22:00:00,141.775,143.014,141.520,141.621
2013-02-24 22:00:00,142.338,142.782,137.877,139.735
2013-02-25 22:00:00,139.737,140.548,137.876,139.123
2013-02-26 22:00:00,139.115,139.910,138.137,139.769
2013-02-27 22:00:00,139.767,140.875,139.457,140.464
2013-02-28 22:00:00,140.468,140.901,139.103,140.696
2013-03-03 22:00:00,140.609,141.338,140.197,141.273
2013-03-04 22:00:00,141.266,141.426,140.565,141.176
2013-03-05 22:00:00,141.171,141.490,140.542,140.817
2013-03-06 22:00:00,140.819,142.998,140.589,142.492
2013-03-07 22:00:00,142.494,144.606,142.451,143.214
2013-03-10 22:00:00,143.354,144.110,142.812,144.047
2013-03-11 22:00:00,144.047,144.129,142.006,142.842
2013-03-12 22:00:00,142.841,143.815,142.638,143.290
2013-03-13 22:00:00,143.289,145.019,143.021,144.887
2013-03-14 22:00:00,144.892,145.867,143.799,143.997
2013-03-17 22:00:00,143.377,144.344,142.353,143.952
2013-03-18 22:00:00,143.956,144.629,143.159,143.407
2013-03-19 22:00:00,143.403,145.255,143.227,144.975
2013-03-20 22:00:00,144.978,145.213,143.445,144.246
2013-03-21 22:00:00,144.248,144.538,143.020,143.857
2013-03-24 22:00:00,144.154,144.776,141.887,142.983
2013-03-25 22:00:00,142.988,143.537,142.471,143.483
2013-03-26 22:00:00,143.482,143.804,142.043,142.726
2013-03-27 22:00:00,142.727,143.244,142.202,143.221
2013-03-28 22:00:00,143.217,143.271,142.580,143.222
2013-03-31 21:00:00,143.222,143.394,141.689,141.911
2013-04-01 21:00:00,141.911,142.080,140.952,141.026
2013-04-02 21:00:00,141.024,141.524,140.460,140.842
2013-04-03 21:00:00,140.846,146.862,140.380,146.746
2013-04-04 21:00:00,146.747,150.039,145.951,149.558
2013-04-07 21:00:00,150.606,151.851,150.276,151.836
2013-04-08 21:00:00,151.841,152.380,150.555,151.932
2013-04-09 21:00:00,151.932,153.041,151.380,152.962
2013-04-10 21:00:00,152.962,153.851,152.288,153.527
2013-04-11 21:00:00,153.520,153.520,150.540,150.870
2013-04-14 21:00:00,150.821,151.721,146.424,147.668
2013-04-15 21:00:00,147.682,150.284,147.570,150.244
2013-04-16 21:00:00,150.208,151.157,148.108,149.748
2013-04-17 21:00:00,149.746,150.474,148.730,150.061
2013-04-18 21:00:00,150.060,152.512,149.867,151.528
2013-04-21 21:00:00,151.959,152.215,150.898,151.791
2013-04-22 21:00:00,151.791,152.018,149.967,151.394
