datetime,open,high,low,close
2012-12-03 22:00:00,0.81119,0.81376,0.80995,0.81314
2012-12-04 22:00:00,0.81313,0.81471,0.81108,0.81202
2012-12-05 22:00:00,0.81203,0.81239,0.80648,0.80763
2012-12-06 22:00:00,0.80764,0.80799,0.80448,0.80575
2012-12-09 22:00:00,0.80440,0.80578,0.80344,0.80485
2012-12-10 22:00:00,0.80484,0.80768,0.80420,0.80706
2012-12-11 22:00:00,0.80705,0.80998,0.80604,0.80978
2012-12-12 22:00:00,0.80979,0.81194,0.80878,0.81142
2012-12-13 22:00:00,0.81139,0.81444,0.80964,0.81356
2012-12-16 22:00:00,0.81475,0.81483,0.81106,0.81224
2012-12-17 22:00:00,0.81225,0.81447,0.81165,0.81378
2012-12-18 22:00:00,0.81379,0.81677,0.81161,0.81210
2012-12-19 22:00:00,0.81215,0.81610,0.81215,0.81364
2012-12-20 22:00:00,0.81365,0.81542,0.81137,0.81509
2012-12-23 22:00:00,0.81540,0.81842,0.81471,0.81738
2012-12-25 22:00:00,0.81757,0.82085,0.81728,0.81937
2012-12-26 22:00:00,0.81939,0.82239,0.81837,0.82173
2012-12-27 22:00:00,0.82176,0.82248,0.81662,0.81741
2012-12-30 22:00:00,0.81738,0.81855,0.81033,0.81244
2012-12-31 22:00:00,0.81190,0.81287,0.81154,0.81217
2013-01-01 22:00:00,0.81217,0.81507,0.81042,0.81134
2013-01-02 22:00:00,0.81135,0.81202,0.80846,0.81029
2013-01-03 22:00:00,0.81030,0.81419,0.80959,0.81297
2013-01-06 22:00:00,0.81338,0.81494,0.81043,0.81375
2013-01-07 22:00:00,0.81375,0.81610,0.81353,0.81440
2013-01-08 22:00:00,0.81439,0.81621,0.81327,0.81495
2013-01-09 22:00:00,0.81496,0.82115,0.81431,0.82057
2013-01-10 22:00:00,0.82057,0.82858,0.82029,0.82699
2013-01-13 22:00:00,0.82852,0.83245,0.82788,0.83209
2013-01-14 22:00:00,0.83210,0.83241,0.82654,0.82780
2013-01-15 22:00:00,0.82781,0.83182,0.82643,0.83051
2013-01-16 22:00:00,0.83050,0.83648,0.82976,0.83589
2013-01-17 22:00:00,0.83590,0.83961,0.83544,0.83906
2013-01-20 22:00:00,0.83957,0.84205,0.83767,0.84072
2013-01-21 22:00:00,0.84074,0.84402,0.83632,0.84093
2013-01-22 22:00:00,0.84093,0.84200,0.83785,0.84060
2013-01-23 22:00:00,0.84062,0.84805,0.83901,0.84712
2013-01-24 22:00:00,0.84710,0.85361,0.84613,0.85168
