datetime,open,high,low,close
2012-12-03 22:00:00,1.30584,1.31073,1.30453,1.30935
2012-12-04 22:00:00,1.30934,1.31253,1.30596,1.30701
2012-12-05 22:00:00,1.30702,1.30857,1.29500,1.29571
2012-12-06 22:00:00,1.29573,1.29718,1.28769,1.29261
2012-12-09 22:00:00,1.28992,1.29458,1.28855,1.29400
2012-12-10 22:00:00,1.29400,1.30140,1.29283,1.30078
2012-12-11 22:00:00,1.30080,1.30960,1.29951,1.30698
2012-12-12 22:00:00,1.30700,1.30998,1.30405,1.30745
2012-12-13 22:00:00,1.30748,1.31727,1.30657,1.31622
2012-12-16 22:00:00,1.31821,1.31863,1.31437,1.31593
2012-12-17 22:00:00,1.31594,1.32376,1.31558,1.32235
2012-12-18 22:00:00,1.32237,1.33076,1.31889,1.31986
2012-12-19 22:00:00,1.31988,1.32942,1.31988,1.32454
2012-12-20 22:00:00,1.32461,1.32464,1.31570,1.31867
2012-12-23 22:00:00,1.31790,1.32326,1.31706,1.31870
2012-12-25 22:00:00,1.31867,1.32534,1.31826,1.32203
2012-12-26 22:00:00,1.32204,1.32833,1.32014,1.32342
2012-12-27 22:00:00,1.32344,1.32562,1.31654,1.32146
2012-12-30 22:00:00,1.32157,1.32338,1.31716,1.31964
2012-12-31 22:00:00,1.32036,1.32192,1.31977,1.32053
2013-01-01 22:00:00,1.32049,1.32992,1.31567,1.31888
2013-01-02 22:00:00,1.31889,1.31889,1.30246,1.30366
2013-01-03 22:00:00,1.30364,1.30884,1.29975,1.30677
2013-01-06 22:00:00,1.30779,1.31276,1.30165,1.31252
2013-01-07 22:00:00,1.31253,1.31388,1.30569,1.30802
2013-01-08 22:00:00,1.30804,1.30953,1.30364,1.30540
2013-01-09 22:00:00,1.30538,1.32789,1.30383,1.32668
2013-01-10 22:00:00,1.32669,1.33644,1.32481,1.33416
2013-01-13 22:00:00,1.33621,1.34031,1.33357,1.33765
2013-01-14 22:00:00,1.33762,1.33930,1.32664,1.32972
2013-01-15 22:00:00,1.32972,1.33242,1.32564,1.32901
2013-01-16 22:00:00,1.32905,1.33871,1.32696,1.33743
2013-01-17 22:00:00,1.33741,1.33979,1.32798,1.33195
2013-01-20 22:00:00,1.33107,1.33315,1.32991,1.33153
2013-01-21 22:00:00,1.33149,1.33711,1.32667,1.33213
2013-01-22 22:00:00,1.33210,1.33538,1.32642,1.33094
2013-01-23 22:00:00,1.33095,1.33922,1.32859,1.33790
2013-01-24 22:00:00,1.33790,1.34785,1.33500,1.34629
2013-01-27 22:00:00,1.34598,1.34765,1.34244,1.34447
2013-01-28 22:00:00,1.34446,1.34963,1.34140,1.34867
2013-01-29 22:00:00,1.34866,1.35857,1.34816,1.35677
2013-01-30 22:00:00,1.35676,1.35931,1.35409,1.35869
2013-01-31 22:00:00,1.35864,1.37106,1.35828,1.36391
2013-02-03 22:00:00,1.36488,1.36532,1.34985,1.35026
2013-02-04 22:00:00,1.35024,1.35969,1.34578,1.35816
2013-02-05 22:00:00,1.35815,1.35953,1.34939,1.35175
2013-02-06 22:00:00,1.35174,1.35765,1.33705,1.33943
2013-02-07 22:00:00,1.33945,1.34282,1.33532,1.33614
2013-02-10 22:00:00,1.33682,1.34265,1.33562,1.34016
2013-02-11 22:00:00,1.34015,1.34751,1.33640,1.34518
2013-02-12 22:00:00,1.34519,1.35193,1.34260,1.34484
2013-02-13 22:00:00,1.34483,1.34546,1.33147,1.33573
2013-02-14 22:00:00,1.33572,1.33929,1.33062,1.33585
2013-02-17 22:00:00,1.33484,1.33782,1.33215,1.33515
2013-02-18 22:00:00,1.33518,1.33954,1.33294,1.33847
2013-02-19 22:00:00,1.33846,1.34316,1.32709,1.32874
2013-02-20 22:00:00,1.32872,1.32888,1.31612,1.31916
2013-02-21 22:00:00,1.31915,1.32443,1.31451,1.31907
2013-02-24 22:00:00,1.31904,1.33183,1.30487,1.30574
2013-02-25 22:00:00,1.30575,1.31209,1.30180,1.30645
2013-02-26 22:00:00,1.30646,1.31465,1.30415,1.31352
2013-02-27 22:00:00,1.31352,1.31605,1.30527,1.30665
2013-02-28 22:00:00,1.30664,1.31006,1.29664,1.30180
2013-03-03 22:00:00,1.30136,1.30304,1.29822,1.30241
2013-03-04 22:00:00,1.30252,1.30742,1.30122,1.30439
2013-03-05 22:00:00,1.30438,1.30698,1.29646,1.29765
2013-03-06 22:00:00,1.29769,1.31181,1.29731,1.31042
2013-03-07 22:00:00,1.31043,1.31341,1.29550,1.30042
2013-03-10 22:00:00,1.29892,1.30535,1.29793,1.30344
2013-03-11 22:00:00,1.30341,1.30742,1.29909,1.30277
2013-03-12 22:00:00,1.30277,1.30646,1.29228,1.29568
2013-03-13 22:00:00,1.29568,1.30311,1.29110,1.30124
2013-03-14 22:00:00,1.30124,1.31069,1.30023,1.30754
2013-03-17 22:00:00,1.29071,1.29954,1.28817,1.29425
2013-03-18 22:00:00,1.29423,1.29694,1.28438,1.28578
2013-03-19 22:00:00,1.28578,1.29776,1.28566,1.29330
2013-03-20 22:00:00,1.29331,1.29551,1.28799,1.28980
2013-03-21 22:00:00,1.28981,1.30095,1.28880,1.29867
2013-03-24 22:00:00,1.29724,1.30479,1.28296,1.28593
2013-03-25 22:00:00,1.28596,1.28895,1.28286,1.28633
2013-03-26 22:00:00,1.28632,1.28668,1.27509,1.27785
2013-03-27 22:00:00,1.27786,1.28443,1.27550,1.28144
2013-03-28 22:00:00,1.28144,1.28368,1.27930,1.28148
2013-03-31 21:00:00,1.28112,1.28677,1.27710,1.28435
2013-04-01 21:00:00,1.28431,1.28775,1.28086,1.28223
2013-04-02 21:00:00,1.28221,1.28639,1.27898,1.28427
2013-04-03 21:00:00,1.28427,1.29487,1.27454,1.29330
2013-04-04 21:00:00,1.29330,1.30397,1.29005,1.29915
2013-04-07 21:00:00,1.29937,1.30376,1.29683,1.30184
2013-04-08 21:00:00,1.30184,1.31029,1.30045,1.30812
2013-04-09 21:00:00,1.30811,1.31214,1.30521,1.30667
2013-04-10 21:00:00,1.30668,1.31380,1.30431,1.31065
2013-04-11 21:00:00,1.31065,1.31262,1.30366,1.31082
2013-04-14 21:00:00,1.31025,1.31094,1.30210,1.30466
2013-04-15 21:00:00,1.30466,1.32015,1.30275,1.31790
2013-04-16 21:00:00,1.31790,1.31995,1.30011,1.30355
2013-04-17 21:00:00,1.30355,1.30961,1.30208,1.30483
2013-04-18 21:00:00,1.30485,1.31282,1.30470,1.30510
2013-04-21 21:00:00,1.30691,1.30840,1.30150,1.30615
2013-04-22 21:00:00,1.30615,1.30831,1.29730,1.30006
2013-04-23 21:00:00,1.30010,1.30340,1.29547,1.30111
2013-04-24 21:00:00,1.30111,1.30933,1.29887,1.30088
2013-04-25 21:00:00,1.30090,1.30475,1.29905,1.30267
2013-04-28 21:00:00,1.30585,1.31163,1.30318,1.30929
2013-04-29 21:00:00,1.30929,1.31858,1.30540,1.31664
