datetime,open,high,low,close
2012-12-03 22:00:00,82.173,82.206,81.711,81.888
2012-12-04 22:00:00,81.890,82.473,81.789,82.415
2012-12-05 22:00:00,82.416,82.610,82.193,82.405
2012-12-06 22:00:00,82.406,82.818,82.182,82.478
2012-12-09 22:00:00,82.548,82.630,82.111,82.341
2012-12-10 22:00:00,82.342,82.567,82.296,82.533
2012-12-11 22:00:00,82.534,83.289,82.494,83.180
2012-12-12 22:00:00,83.179,83.667,83.154,83.614
2012-12-13 22:00:00,83.615,83.957,83.310,83.500
2012-12-16 22:00:00,84.145,84.205,83.605,83.872
2012-12-17 22:00:00,83.872,84.281,83.814,84.266
2012-12-18 22:00:00,84.266,84.610,83.933,84.091
2012-12-19 22:00:00,84.092,84.450,83.853,84.341
2012-12-20 22:00:00,84.338,84.436,83.851,84.234
2012-12-23 22:00:00,84.377,84.865,84.318,84.772
2012-12-25 22:00:00,85.275,85.715,85.247,85.485
2012-12-26 22:00:00,85.488,86.317,85.477,86.281
2012-12-27 22:00:00,86.269,86.625,85.865,85.865
2012-12-30 22:00:00,85.819,86.680,85.814,86.610
2012-12-31 22:00:00,86.658,86.842,86.627,86.765
2013-01-01 22:00:00,86.765,87.342,86.535,87.324
2013-01-02 22:00:00,87.324,87.546,86.763,87.431
2013-01-03 22:00:00,87.431,88.397,87.399,88.140
2013-01-06 22:00:00,88.322,88.322,87.351,87.456
2013-01-07 22:00:00,87.457,87.788,86.823,86.841
2013-01-08 22:00:00,86.843,88.065,86.824,88.034
2013-01-09 22:00:00,88.030,89.030,87.964,88.923
2013-01-10 22:00:00,88.925,89.435,88.734,89.176
2013-01-13 22:00:00,89.487,89.638,89.078,89.476
2013-01-14 22:00:00,89.474,89.623,88.292,88.819
2013-01-15 22:00:00,88.818,88.849,87.790,88.568
2013-01-16 22:00:00,88.567,90.105,88.129,89.953
2013-01-17 22:00:00,89.952,90.182,89.632,90.083
2013-01-20 22:00:00,90.148,90.228,89.336,89.813
2013-01-21 22:00:00,89.814,90.118,88.364,88.752
2013-01-22 22:00:00,88.751,88.789,88.056,88.538
2013-01-23 22:00:00,88.535,90.531,88.416,90.420
2013-01-24 22:00:00,90.422,91.192,90.285,90.877
2013-01-27 22:00:00,91.059,91.248,90.559,90.652
2013-01-28 22:00:00,90.648,91.008,90.324,90.753
2013-01-29 22:00:00,90.755,91.401,90.712,91.066
2013-01-30 22:00:00,91.065,91.797,90.742,91.733
2013-01-31 22:00:00,91.732,92.952,91.613,92.789
2013-02-03 22:00:00,92.830,93.178,91.976,92.095
2013-02-04 22:00:00,92.092,93.777,92.071,93.709
2013-02-05 22:00:00,93.710,94.045,93.277,93.517
2013-02-06 22:00:00,93.518,93.912,93.082,93.714
2013-02-07 22:00:00,93.713,93.725,92.167,92.672
2013-02-10 22:00:00,92.564,94.431,92.448,94.238
2013-02-11 22:00:00,94.239,94.403,92.964,93.221
2013-02-12 22:00:00,93.222,93.772,92.819,93.221
2013-02-13 22:00:00,93.222,93.707,92.676,92.882
2013-02-14 22:00:00,92.881,93.834,92.220,93.505
2013-02-17 22:00:00,93.878,94.208,93.708,93.904
2013-02-18 22:00:00,93.906,93.943,93.292,93.568
