datetime,open,high,low,close
2012-12-03 22:00:00,107.306,107.386,106.919,107.223
2012-12-04 22:00:00,107.222,107.955,107.129,107.718
2012-12-05 22:00:00,107.719,107.881,106.603,106.776
2012-12-06 22:00:00,106.775,107.068,106.116,106.630
2012-12-09 22:00:00,106.485,106.634,105.971,106.553
2012-12-10 22:00:00,106.553,107.410,106.467,107.361
2012-12-11 22:00:00,107.363,109.028,107.254,108.718
2012-12-12 22:00:00,108.719,109.527,108.634,109.324
2012-12-13 22:00:00,109.325,109.972,109.038,109.902
2012-12-16 22:00:00,110.924,110.934,109.925,110.369
2012-12-17 22:00:00,110.369,111.464,110.360,111.433
2012-12-18 22:00:00,111.434,112.487,110.806,110.994
2012-12-19 22:00:00,111.007,112.139,110.723,111.712
2012-12-20 22:00:00,111.721,111.768,110.615,111.076
2012-12-23 22:00:00,111.186,111.997,111.122,111.788
2012-12-25 22:00:00,112.448,113.376,112.438,113.036
2012-12-26 22:00:00,113.035,114.309,113.020,114.204
2012-12-27 22:00:00,114.183,114.682,113.287,113.539
2012-12-30 22:00:00,113.424,114.432,113.424,114.304
2012-12-31 22:00:00,114.447,114.768,114.345,114.580
2013-01-01 22:00:00,114.579,115.988,114.169,115.178
2013-01-02 22:00:00,115.181,115.181,113.647,113.981
2013-01-03 22:00:00,113.979,115.403,113.968,115.191
2013-01-06 22:00:00,115.517,115.519,114.105,114.796
2013-01-07 22:00:00,114.798,115.225,113.545,113.603
2013-01-08 22:00:00,113.602,115.021,113.592,114.928
2013-01-09 22:00:00,114.926,118.224,114.814,117.976
2013-01-10 22:00:00,117.972,119.327,117.626,118.987
2013-01-13 22:00:00,119.593,120.115,118.881,119.684
2013-01-14 22:00:00,119.685,119.972,117.613,118.100
2013-01-15 22:00:00,118.097,118.173,116.463,117.706
2013-01-16 22:00:00,117.701,120.584,117.001,120.309
2013-01-17 22:00:00,120.310,120.695,119.342,119.972
2013-01-20 22:00:00,120.002,120.147,118.881,119.592
2013-01-21 22:00:00,119.584,120.150,117.326,118.232
2013-01-22 22:00:00,118.231,118.324,117.048,117.836
2013-01-23 22:00:00,117.835,121.061,117.577,120.976
2013-01-24 22:00:00,120.972,122.766,120.662,122.335
2013-01-27 22:00:00,122.576,122.901,121.621,121.884
2013-01-28 22:00:00,121.878,122.554,121.213,122.397
2013-01-29 22:00:00,122.394,123.850,122.324,123.559
2013-01-30 22:00:00,123.558,124.658,122.979,124.634
2013-01-31 22:00:00,124.634,126.964,124.616,126.619
2013-02-03 22:00:00,126.693,126.768,124.169,124.359
2013-02-04 22:00:00,124.361,127.404,124.014,127.275
2013-02-05 22:00:00,127.276,127.694,125.930,126.415
2013-02-06 22:00:00,126.416,127.452,124.490,125.526
2013-02-07 22:00:00,125.526,125.563,123.424,123.832
2013-02-10 22:00:00,123.746,126.616,123.603,126.306
2013-02-11 22:00:00,126.305,126.942,125.000,125.404
2013-02-12 22:00:00,125.405,126.559,124.771,125.374
2013-02-13 22:00:00,125.374,125.948,123.808,124.068
2013-02-14 22:00:00,124.068,125.273,122.898,124.875
2013-02-17 22:00:00,125.302,125.883,125.006,125.383
2013-02-18 22:00:00,125.385,125.446,124.552,125.233
2013-02-19 22:00:00,125.234,125.881,124.172,124.515
2013-02-20 22:00:00,124.514,124.693,122.260,122.643
2013-02-21 22:00:00,122.651,123.762,122.562,123.196
2013-02-24 22:00:00,124.266,125.207,118.736,120.338
2013-02-25 22:00:00,120.336,121.352,118.973,120.157
2013-02-26 22:00:00,120.156,121.450,119.213,121.120
2013-02-27 22:00:00,121.114,121.816,120.520,121.033
2013-02-28 22:00:00,121.032,122.151,120.351,121.838
2013-03-03 22:00:00,121.737,121.976,121.130,121.745
2013-03-04 22:00:00,121.747,121.848,121.142,121.764
2013-03-05 22:00:00,121.780,122.271,121.513,121.961
2013-03-06 22:00:00,121.961,124.578,121.850,124.392
2013-03-07 22:00:00,124.391,125.898,123.798,124.821
2013-03-10 22:00:00,124.903,125.973,124.638,125.928
2013-03-11 22:00:00,125.930,126.030,124.382,124.907
2013-03-12 22:00:00,124.907,125.214,124.175,124.437
2013-03-13 22:00:00,124.432,125.237,124.048,125.002
2013-03-14 22:00:00,125.002,125.782,124.205,124.589
2013-03-17 22:00:00,122.474,123.946,121.633,123.438
2013-03-18 22:00:00,123.439,124.121,121.828,122.172
2013-03-19 22:00:00,122.172,124.494,122.027,124.239
2013-03-20 22:00:00,124.241,124.370,122.039,122.631
2013-03-21 22:00:00,122.631,123.454,121.459,122.663
2013-03-24 22:00:00,122.747,123.847,120.077,121.162
2013-03-25 22:00:00,121.164,121.731,120.720,121.724
2013-03-26 22:00:00,121.722,121.865,119.956,120.560
2013-03-27 22:00:00,120.561,120.940,119.743,120.826
2013-03-28 22:00:00,120.826,120.828,120.288,120.727
2013-03-31 21:00:00,120.741,120.865,119.493,119.693
2013-04-01 21:00:00,119.695,120.141,119.136,119.714
2013-04-02 21:00:00,119.715,120.171,119.105,119.541
2013-04-03 21:00:00,119.542,124.669,119.150,124.627
2013-04-04 21:00:00,124.625,127.282,123.862,126.710
2013-04-07 21:00:00,127.650,129.501,127.412,129.495
2013-04-08 21:00:00,129.494,130.088,128.430,129.727
2013-04-09 21:00:00,129.729,130.528,129.401,130.407
2013-04-10 21:00:00,130.407,131.111,129.697,130.796
2013-04-11 21:00:00,130.791,130.791,128.584,128.985
2013-04-14 21:00:00,128.854,129.313,124.963,125.988
2013-04-15 21:00:00,126.017,129.001,125.933,128.855
2013-04-16 21:00:00,128.855,129.732,126.434,128.082
2013-04-17 21:00:00,128.085,128.778,127.154,128.161
2013-04-18 21:00:00,128.159,130.245,128.055,129.850
2013-04-21 21:00:00,130.395,130.659,128.914,129.694
2013-04-22 21:00:00,129.694,129.817,127.866,129.188
2013-04-23 21:00:00,129.188,129.791,128.805,129.497
2013-04-24 21:00:00,129.495,129.895,129.022,129.206
2013-04-25 21:00:00,129.205,129.372,127.136,127.668
2013-04-28 21:00:00,127.925,128.587,127.048,128.085
2013-04-29 21:00:00,128.090,128.512,127.199,128.212
2013-04-30 21:00:00,128.225,128.924,127.848,128.245
