datetime,open,high,low,close
2012-11-15 22:00:00,1.20399,1.20474,1.20364,1.20455
2012-11-18 22:00:00,1.20460,1.20554,1.20349,1.20372
2012-11-19 22:00:00,1.20372,1.20529,1.20344,1.20459
2012-11-20 22:00:00,1.20460,1.20506,1.20356,1.20403
2012-11-21 22:00:00,1.20403,1.20478,1.20398,1.20455
2012-11-22 22:00:00,1.20454,1.20535,1.20357,1.20393
2012-11-25 22:00:00,1.20409,1.20458,1.20311,1.20374
2012-11-26 22:00:00,1.20373,1.20520,1.20343,1.20379
2012-11-27 22:00:00,1.20380,1.20405,1.20281,1.20326
2012-11-28 22:00:00,1.20324,1.20425,1.20315,1.20371
2012-11-29 22:00:00,1.20369,1.20582,1.20359,1.20495
2012-12-02 22:00:00,1.20507,1.20954,1.20485,1.20827
2012-12-03 22:00:00,1.20822,1.21443,1.20784,1.21327
2012-12-04 22:00:00,1.21324,1.21679,1.21017,1.21046
2012-12-05 22:00:00,1.21047,1.21276,1.20829,1.20912
2012-12-06 22:00:00,1.20909,1.20996,1.20741,1.20762
2012-12-09 22:00:00,1.20785,1.20803,1.20606,1.20791
2012-12-10 22:00:00,1.20790,1.21286,1.20741,1.21193
2012-12-11 22:00:00,1.21194,1.21276,1.21001,1.21088
2012-12-12 22:00:00,1.21088,1.21267,1.20740,1.20775
2012-12-13 22:00:00,1.20776,1.20914,1.20674,1.20752
2012-12-16 22:00:00,1.20844,1.20946,1.20731,1.20778
2012-12-17 22:00:00,1.20778,1.20881,1.20641,1.20774
2012-12-18 22:00:00,1.20777,1.21003,1.20717,1.20740
2012-12-19 22:00:00,1.20744,1.20841,1.20691,1.20712
2012-12-20 22:00:00,1.20713,1.20816,1.20629,1.20736
2012-12-23 22:00:00,1.20741,1.20845,1.20682,1.20721
2012-12-25 22:00:00,1.20720,1.20802,1.20703,1.20732
2012-12-26 22:00:00,1.20735,1.20932,1.20735,1.20876
2012-12-27 22:00:00,1.20876,1.20905,1.20682,1.20730
2012-12-30 22:00:00,1.20719,1.20769,1.20629,1.20712
2012-12-31 22:00:00,1.20784,1.20821,1.20784,1.20796
2013-01-01 22:00:00,1.20796,1.21058,1.20690,1.21006
2013-01-02 22:00:00,1.21006,1.21047,1.20821,1.20883
