datetime,open,high,low,close
2012-11-13 22:00:00,1724.97,1734.00,1720.68,1726.72
2012-11-14 22:00:00,1726.65,1727.86,1704.68,1716.05
2012-11-15 22:00:00,1717.16,1717.21,1705.75,1713.57
2012-11-18 22:00:00,1714.57,1735.50,1714.29,1731.63
2012-11-19 22:00:00,1731.10,1735.60,1722.11,1727.63
2012-11-20 22:00:00,1727.75,1731.84,1720.50,1728.60
2012-11-21 22:00:00,1729.03,1732.50,1728.43,1729.74
2012-11-22 22:00:00,1728.84,1754.28,1727.95,1751.13
2012-11-25 22:00:00,1750.35,1752.19,1745.86,1748.56
2012-11-26 22:00:00,1749.15,1751.71,1740.37,1742.01
2012-11-27 22:00:00,1741.65,1743.05,1705.59,1719.30
2012-11-28 22:00:00,1719.60,1728.48,1718.00,1725.70
2012-11-29 22:00:00,1725.45,1731.65,1708.43,1714.13
2012-12-02 22:00:00,1714.96,1722.51,1712.51,1715.53
2012-12-03 22:00:00,1716.31,1717.33,1691.21,1697.38
2012-12-04 22:00:00,1696.47,1706.86,1684.75,1693.74
2012-12-05 22:00:00,1693.68,1703.21,1685.90,1699.87
2012-12-06 22:00:00,1699.52,1705.47,1684.01,1703.59
2012-12-09 22:00:00,1703.68,1717.21,1702.61,1712.85
2012-12-10 22:00:00,1712.88,1714.31,1704.75,1709.91
2012-12-11 22:00:00,1710.11,1723.27,1707.11,1711.51
2012-12-12 22:00:00,1709.82,1711.12,1689.39,1697.22
2012-12-13 22:00:00,1696.93,1700.41,1693.18,1695.38
2012-12-16 22:00:00,1699.48,1699.78,1686.49,1698.01
2012-12-17 22:00:00,1698.36,1703.07,1660.87,1670.48
2012-12-18 22:00:00,1672.30,1676.72,1663.22,1666.83
2012-12-19 22:00:00,1666.15,1671.78,1635.48,1647.15
2012-12-20 22:00:00,1647.92,1659.61,1635.44,1657.04
2012-12-23 22:00:00,1657.22,1665.80,1651.81,1658.25
2012-12-25 22:00:00,1655.61,1667.89,1655.23,1659.96
2012-12-26 22:00:00,1658.74,1665.35,1652.54,1663.86
2012-12-27 22:00:00,1664.37,1666.08,1653.49,1655.16
2012-12-30 22:00:00,1656.02,1680.40,1655.82,1676.12
2013-01-01 22:00:00,1673.25,1694.77,1670.10,1686.61
2013-01-02 22:00:00,1686.12,1689.84,1660.56,1663.17
2013-01-03 22:00:00,1663.98,1664.09,1625.80,1655.75
2013-01-06 22:00:00,1658.60,1662.47,1642.67,1646.98
2013-01-07 22:00:00,1647.98,1662.41,1646.44,1658.65
2013-01-08 22:00:00,1659.86,1665.81,1651.34,1657.57
2013-01-09 22:00:00,1657.83,1678.77,1653.72,1674.68
2013-01-10 22:00:00,1675.71,1676.79,1653.26,1662.71
2013-01-13 22:00:00,1661.58,1674.70,1659.88,1667.59
2013-01-14 22:00:00,1667.90,1685.06,1666.33,1679.12
2013-01-15 22:00:00,1679.73,1684.76,1673.39,1679.41
2013-01-16 22:00:00,1680.72,1696.10,1666.69,1687.60
2013-01-17 22:00:00,1687.14,1695.17,1683.31,1683.31
2013-01-20 22:00:00,1688.48,1691.20,1685.81,1689.62
2013-01-21 22:00:00,1690.19,1695.99,1686.59,1691.93
2013-01-22 22:00:00,1693.10,1694.94,1683.62,1685.73
2013-01-23 22:00:00,1684.31,1685.98,1664.86,1667.77
2013-01-24 22:00:00,1668.41,1672.27,1655.87,1658.91
2013-01-27 22:00:00,1659.66,1662.29,1651.89,1655.67
2013-01-28 22:00:00,1654.94,1665.94,1654.73,1663.65
2013-01-29 22:00:00,1663.39,1683.74,1662.65,1676.71
2013-01-30 22:00:00,1675.85,1680.72,1657.77,1663.44
2013-01-31 22:00:00,1663.93,1682.11,1659.85,1667.11
2013-02-03 22:00:00,1668.80,1677.60,1661.48,1674.16
2013-02-04 22:00:00,1674.50,1684.97,1666.62,1672.74
2013-02-05 22:00:00,1672.91,1679.87,1668.31,1677.47
2013-02-06 22:00:00,1677.39,1683.16,1664.16,1671.40
2013-02-07 22:00:00,1672.09,1673.64,1665.03,1666.97
2013-02-10 22:00:00,1667.36,1669.54,1643.77,1647.84
2013-02-11 22:00:00,1647.29,1653.30,1639.21,1650.85
2013-02-12 22:00:00,1652.38,1653.46,1640.48,1642.35
2013-02-13 22:00:00,1641.86,1650.07,1632.79,1634.25
2013-02-14 22:00:00,1634.03,1635.99,1597.87,1609.23
2013-02-17 22:00:00,1609.22,1618.79,1607.03,1609.63
2013-02-18 22:00:00,1610.13,1615.20,1600.72,1604.65
2013-02-19 22:00:00,1604.55,1609.53,1558.65,1563.94
2013-02-20 22:00:00,1567.62,1584.98,1555.04,1575.91
2013-02-21 22:00:00,1577.73,1587.24,1569.85,1580.46
2013-02-24 22:00:00,1580.91,1596.99,1575.17,1593.83
2013-02-25 22:00:00,1592.22,1620.10,1584.44,1613.66
2013-02-26 22:00:00,1613.52,1614.83,1592.15,1597.05
2013-02-27 22:00:00,1596.96,1603.01,1574.99,1579.99
2013-02-28 22:00:00,1580.61,1587.28,1564.81,1576.23
2013-03-03 22:00:00,1580.20,1584.89,1569.38,1573.63
2013-03-04 22:00:00,1574.39,1586.51,1571.95,1575.30
2013-03-05 22:00:00,1575.28,1584.91,1567.39,1583.46
2013-03-06 22:00:00,1584.45,1585.46,1574.91,1578.76
2013-03-07 22:00:00,1578.08,1583.74,1561.41,1578.55
2013-03-10 22:00:00,1578.60,1583.39,1575.50,1581.59
2013-03-11 22:00:00,1582.01,1598.39,1580.02,1592.74
2013-03-12 22:00:00,1593.07,1599.35,1585.63,1587.54
2013-03-13 22:00:00,1589.23,1593.34,1576.31,1590.13
2013-03-14 22:00:00,1590.66,1599.08,1588.52,1591.95
2013-03-17 22:00:00,1604.62,1611.24,1591.67,1605.01
2013-03-18 22:00:00,1605.75,1615.60,1600.02,1612.23
2013-03-19 22:00:00,1613.17,1614.77,1602.90,1605.95
2013-03-20 22:00:00,1606.43,1616.84,1604.49,1614.49
2013-03-21 22:00:00,1615.76,1616.15,1603.52,1608.42
2013-03-24 22:00:00,1608.32,1613.79,1589.65,1605.14
2013-03-25 22:00:00,1604.08,1606.01,1594.61,1599.22
2013-03-26 22:00:00,1600.65,1608.35,1591.29,1605.11
2013-03-27 22:00:00,1605.01,1607.64,1593.97,1596.10
2013-03-31 21:00:00,1600.84,1601.04,1594.79,1599.50
2013-04-01 21:00:00,1599.28,1603.92,1573.59,1575.96
2013-04-02 21:00:00,1576.18,1577.14,1549.44,1557.20
2013-04-03 21:00:00,1557.26,1559.51,1540.12,1554.66
2013-04-04 21:00:00,1553.80,1581.25,1549.31,1580.79
2013-04-07 21:00:00,1582.24,1582.65,1567.35,1573.53
2013-04-08 21:00:00,1572.43,1590.38,1570.39,1585.19
2013-04-09 21:00:00,1585.01,1588.61,1555.70,1557.91
2013-04-10 21:00:00,1557.75,1568.40,1553.38,1560.99
2013-04-11 21:00:00,1559.95,1564.71,1481.75,1482.33
2013-04-14 21:00:00,1482.82,1495.57,1337.09,1348.00
2013-04-15 21:00:00,1362.17,1403.44,1321.54,1366.31
2013-04-16 21:00:00,1372.33,1395.12,1364.88,1375.74
2013-04-17 21:00:00,1376.33,1402.07,1336.14,1390.50
2013-04-18 21:00:00,1394.58,1425.11,1385.80,1403.53
2013-04-21 21:00:00,1405.88,1439.05,1403.60,1425.50
2013-04-22 21:00:00,1426.06,1432.84,1404.93,1414.16
2013-04-23 21:00:00,1413.42,1433.37,1412.23,1431.45
2013-04-24 21:00:00,1430.77,1469.19,1427.08,1466.52
2013-04-25 21:00:00,1466.07,1485.21,1447.91,1461.01
2013-04-28 21:00:00,1466.69,1478.76,1462.14,1474.77
2013-04-29 21:00:00,1474.78,1479.94,1461.00,1476.59
2013-04-30 21:00:00,1475.67,1478.07,1440.41,1457.02
2013-05-01 21:00:00,1457.65,1473.87,1448.84,1466.96
2013-05-02 21:00:00,1466.32,1488.08,1456.11,1470.45
2013-05-05 21:00:00,1470.21,1478.85,1464.48,1469.15
2013-05-06 21:00:00,1469.37,1470.65,1441.37,1452.07
2013-05-07 21:00:00,1451.43,1476.68,1447.67,1473.65
2013-05-08 21:00:00,1472.38,1475.82,1453.33,1457.13
2013-05-09 21:00:00,1457.32,1462.18,1419.74,1447.39
2013-05-12 21:00:00,1445.98,1446.74,1425.87,1430.81
2013-05-13 21:00:00,1430.66,1445.47,1421.23,1425.56
2013-05-14 21:00:00,1425.51,1430.80,1388.37,1392.86
2013-05-15 21:00:00,1395.60,1398.31,1369.62,1386.09
2013-05-16 21:00:00,1384.84,1393.06,1355.26,1358.89
2013-05-19 21:00:00,1364.59,1399.54,1337.95,1393.41
2013-05-20 21:00:00,1393.33,1401.66,1359.70,1376.38
2013-05-21 21:00:00,1376.41,1414.31,1354.44,1369.50
2013-05-22 21:00:00,1369.42,1398.07,1356.61,1390.80
2013-05-23 21:00:00,1391.37,1398.45,1382.36,1385.79
2013-05-26 21:00:00,1387.90,1396.83,1384.33,1394.40
2013-05-27 21:00:00,1393.86,1399.48,1373.69,1380.98
2013-05-28 21:00:00,1381.97,1395.35,1380.09,1393.51
2013-05-29 21:00:00,1393.21,1418.05,1388.78,1413.95
2013-05-30 21:00:00,1412.93,1421.90,1384.72,1387.64
2013-06-02 21:00:00,1389.50,1417.04,1388.97,1411.29
2013-06-03 21:00:00,1410.80,1415.07,1389.07,1399.40
2013-06-04 21:00:00,1399.20,1410.52,1395.81,1403.74
2013-06-05 21:00:00,1402.06,1423.89,1391.78,1413.53
