datetime,open,high,low,close
2012-11-16 16:00:00,1.00282,1.00301,1.00076,1.00136
2012-11-16 17:00:00,1.00134,1.00202,1.00113,1.00119
2012-11-16 18:00:00,1.00120,1.00211,1.00092,1.00162
2012-11-16 19:00:00,1.00161,1.00165,1.00021,1.00082
2012-11-16 20:00:00,1.00083,1.00112,1.00067,1.00112
2012-11-18 22:00:00,1.00109,1.00121,1.00008,1.00016
2012-11-18 23:00:00,1.00015,1.00165,0.99999,1.00104
2012-11-19 00:00:00,1.00104,1.00105,1.00009,1.00023
2012-11-19 01:00:00,1.00023,1.00025,0.99996,1.00006
2012-11-19 02:00:00,1.00007,1.00016,0.99962,0.99980
2012-11-19 03:00:00,0.99978,1.00007,0.99970,0.99981
2012-11-19 04:00:00,0.99979,1.00056,0.99953,1.00052
2012-11-19 05:00:00,1.00057,1.00067,0.99996,1.00039
2012-11-19 06:00:00,1.00039,1.00050,0.99956,0.99998
2012-11-19 07:00:00,0.99990,1.00042,0.99922,0.99935
2012-11-19 08:00:00,0.99934,0.99961,0.99907,0.99908
2012-11-19 09:00:00,0.99910,0.99956,0.99854,0.99864
2012-11-19 10:00:00,0.99861,0.99877,0.99788,0.99866
2012-11-19 11:00:00,0.99867,0.99921,0.99805,0.99898
2012-11-19 12:00:00,0.99901,0.99901,0.99641,0.99682
2012-11-19 13:00:00,0.99680,0.99712,0.99590,0.99633
2012-11-19 14:00:00,0.99633,0.99709,0.99536,0.99545
2012-11-19 15:00:00,0.99545,0.99666,0.99545,0.99627
2012-11-19 16:00:00,0.99626,0.99712,0.99604,0.99695
2012-11-19 17:00:00,0.99693,0.99719,0.99662,0.99690
2012-11-19 18:00:00,0.99682,0.99687,0.99634,0.99636
2012-11-19 19:00:00,0.99635,0.99678,0.99632,0.99639
2012-11-19 20:00:00,0.99637,0.99651,0.99599,0.99616
2012-11-19 21:00:00,0.99616,0.99706,0.99600,0.99675
2012-11-19 22:00:00,0.99671,0.99695,0.99652,0.99685
2012-11-19 23:00:00,0.99686,0.99706,0.99606,0.99631
2012-11-20 00:00:00,0.99631,0.99692,0.99628,0.99641
2012-11-20 01:00:00,0.99640,0.99654,0.99614,0.99618
2012-11-20 02:00:00,0.99619,0.99625,0.99561,0.99586
2012-11-20 03:00:00,0.99587,0.99611,0.99585,0.99606
2012-11-20 04:00:00,0.99605,0.99629,0.99583,0.99586
2012-11-20 05:00:00,0.99583,0.99667,0.99583,0.99664
2012-11-20 06:00:00,0.99666,0.99704,0.99594,0.99695
2012-11-20 07:00:00,0.99697,0.99744,0.99614,0.99739
2012-11-20 08:00:00,0.99736,0.99765,0.99650,0.99753
2012-11-20 09:00:00,0.99754,0.99771,0.99627,0.99656
2012-11-20 10:00:00,0.99657,0.99692,0.99568,0.99576
2012-11-20 11:00:00,0.99574,0.99725,0.99540,0.99688
2012-11-20 12:00:00,0.99692,0.99706,0.99551,0.99663
2012-11-20 13:00:00,0.99663,0.99756,0.99599,0.99656
2012-11-20 14:00:00,0.99654,0.99787,0.99602,0.99771
2012-11-20 15:00:00,0.99771,0.99801,0.99664,0.99689
2012-11-20 16:00:00,0.99679,0.99816,0.99675,0.99768
2012-11-20 17:00:00,0.99765,0.99899,0.99761,0.99830
2012-11-20 18:00:00,0.99834,0.99841,0.99771,0.99795
2012-11-20 19:00:00,0.99794,0.99794,0.99694,0.99709
2012-11-20 20:00:00,0.99706,0.99724,0.99665,0.99667
2012-11-20 21:00:00,0.99665,0.99732,0.99665,0.99671
2012-11-20 22:00:00,0.99672,0.99694,0.99641,0.99656
2012-11-20 23:00:00,0.99655,0.99678,0.99569,0.99655
2012-11-21 00:00:00,0.99656,0.99700,0.99647,0.99669
2012-11-21 01:00:00,0.99668,0.99713,0.99651,0.99694
2012-11-21 02:00:00,0.99696,0.99827,0.99636,0.99808
2012-11-21 03:00:00,0.99807,0.99907,0.99806,0.99868
